,QUERY,ACTUAL_CLASS,PREDICTED_CLASS,METRIC
1481,It looks like. :( https://t.co/DgynGEpHuH,NEGATIVE,POSITIVE,0.6310585351495382
1482,I feel so sick my stomach hurts all I've done is cried all night I can't sleep :(,NEGATIVE,NEGATIVE,-73.67874996026764
1483,@fyoudontknow WAIT ITS GONE. LITERALLY IT IS :(((((,NEGATIVE,POSITIVE,0.003948780009544464
1484,@IsaHurairah that's a quote tweet :(,NEGATIVE,NEUTRAL,0.0
1485,@dearestdaryl @hjoldr cream pinay pie soup :(,NEGATIVE,NEUTRAL,0.0
1486,@yslzaint this one :( http://t.co/s5Dw4o9nvb,NEGATIVE,NEUTRAL,0.0
1487,"jadi langsung flasback .. :( ""@GGStepit: @crownhyoding dont cry babyy ;(""",NEGATIVE,NEUTRAL,0.0
1488,okay i miss you @AnnShela_  :(( http://t.co/So3zOCWfiA,NEGATIVE,NEUTRAL,0.0
1489,@BeaMiller I can not listen to your album because I live in France :(((((,NEGATIVE,NEGATIVE,-7.5250348177063415
1490,Some times I like this style :| but now I didn't liked it :( http://t.co/jjSI8VScPL,NEGATIVE,NEGATIVE,-136.65067421364665
1491,Feel so sick :(,NEGATIVE,NEUTRAL,0.0
1492,@thomaslegal By all accounts it is meant to hit us by lunch time :(,NEGATIVE,POSITIVE,0.00029532614278376994
1493,i miss los :((((((,NEGATIVE,NEUTRAL,0.0
1494,Pls stop saying rude nicknames that involve me being short im so sick of yall :(,NEGATIVE,NEUTRAL,0.0
1495,@jamesamurao I miss you :(,NEGATIVE,NEUTRAL,0.0
1496,@Apink_2011 pls write in english :( i dont understand,NEGATIVE,NEUTRAL,0.0
1497,@lunatroye but snow is cold and gross and ew it's just a big mess because everyone just scrapes it into piles anyway :(,NEGATIVE,NEGATIVE,-1.3493456999349291
1498,@maaaybs hey! I went home na. :(,NEGATIVE,NEGATIVE,-3.0953144269985104
1499,But I'm still hoping :( #ZaynIsComingBackOnJuly26,NEGATIVE,NEGATIVE,-3.793042275874894
1500,@pinkle_dhesi @HonouredMind no nigga in dallas looks like that :( sale sare bandar varge,NEGATIVE,POSITIVE,0.6381158057838585
1501,Hammering down here right now......looks set for the day.....:(,NEGATIVE,POSITIVE,0.25675273224043715
1502,:( vidcon :(,NEGATIVE,NEUTRAL,0.0
1503,@youniseabeegale Abby :(,NEGATIVE,NEUTRAL,0.0
1504,I feel like crying for no reasons right now :(,NEGATIVE,NEGATIVE,-41.7780324558096
1505,poor them they must be so tired :(,NEGATIVE,NEGATIVE,-0.0005132367632367633
1506,When ur crazy af so you do this but it hurts so much bc u know that this shit aint real and its just edited :( http://t.co/ajZLTdCzI7,NEGATIVE,NEGATIVE,-1.1180380367049807
1507,You will be forever missed &amp; loved lolo. :(,NEGATIVE,POSITIVE,12.915569056125825
1508,@__onlynay xbsbabnb poor you :(,NEGATIVE,NEUTRAL,0.0
1509,although my mum asked me to watch it w her… but stillllllllllll :((( she hasn't read it yet SHE'D ASK QUESTIONS IN THE MIDDLE OF THE MOVIE,NEGATIVE,NEGATIVE,-0.2252281928478536
1510,Working 5 am everyday is exhausting :(,NEGATIVE,NEUTRAL,0.0
1511,How did I end up in such a state last night :( :( :( :(,NEGATIVE,NEGATIVE,-9.245422976292085
1512,tbh i prefer apmas14 idk man theres something not right with this years apmas :(,NEGATIVE,NEGATIVE,-0.07672874671111368
1513,@hookuptrade can u just give 350 to @RihannaPedia &amp; @HolyHardwell ill give u 350 + 350 Rts or anything pls :(,NEGATIVE,POSITIVE,28.59659985638949
1514,@BRATSUNITED @ShutUpPenguin @epiphanichood why did it? Lmao. I only back out if it gets really really serious....:((,NEGATIVE,NEGATIVE,-12.356510029437555
1515,"@FreedomChild3 Had wondered why this has not happened earlier? But then I realized, we don't have the leadership to do it!  :-( #wakeupGOP",NEGATIVE,NEGATIVE,-191.73736989713086
1516,@LlivingDead91 Ah dude :(,NEGATIVE,NEUTRAL,0.0
1517,I wanna take adams candy and eat it :(,NEGATIVE,NEGATIVE,-7.447278793731065
1518,PLEASE watch infinite's mv!!!!!! :(,NEGATIVE,NEUTRAL,0.0
1519,Can't believe I was too ill to go to work today. Wish I was there :(,NEGATIVE,NEGATIVE,-119.0148464351241
1520,@cloudljp same :((((( i hate school U DONT UNDERSTAND i missed a LOT i blame school,NEGATIVE,NEGATIVE,-0.06382839721254355
1521,like I can't actually put any pressure on my ankle so I have to hop around the house and I just lost my balance and fell over :(,NEGATIVE,NEGATIVE,-150.7610051820217
1522,Bull shark :( I am so late!!!! Trafficccccccc,NEGATIVE,NEUTRAL,0.0
1523,I miss oscar :(,NEGATIVE,NEUTRAL,0.0
1524,@BabySyasya_97 i need translator :(,NEGATIVE,NEUTRAL,0.0
1525,@haelic but last time the one was working :( and their fb is gone too? i haven't checked for a long time lol,NEGATIVE,NEGATIVE,-8.123191017442023
1526,"@carterreynolds @hankgreen because you're asian!!!! ummmm or maybe because ur filmed child pornography, slutshamed, faked suicide,ect. :-(",NEGATIVE,NEGATIVE,-0.003402777777777778
1527,@LittleMix Poland is not faraway from Germany girls :( I still believe that one day we can meet,NEGATIVE,NEGATIVE,-6.967430991760048
1528,@ArchieMill98 good on you! I quit my full time job last week and now can't find another one :(,NEGATIVE,NEGATIVE,-65.87406961518585
1529,"@theresaninkspot :( Well, the cookies better be worth it",NEGATIVE,NEGATIVE,-0.04048242518351214
1530,@MalcolmInx lmao if I can catch up to the point where I can watch weekly then I'll be ok with that if I make it to 700 &amp; there's 800 eps :(,NEGATIVE,NEGATIVE,-22.125397867449497
1531,@nottswcentre Those cakes look AMAZING! Can't believe I'm missing it! :(,NEGATIVE,NEGATIVE,-0.14424100637886605
1532,@angelicaorganic I keep forgetting you're in the area.  :-( but want to visit. Next time xx,NEGATIVE,NEGATIVE,-194.4118615585329
1533,"@BillPolykretis @to_kazanaki makes me want to watch the whole film, then the CGI kicks in (oops, pun) &amp; I start grumbling &amp; turn it off :(",NEGATIVE,NEGATIVE,-80.42628010003571
1534,Seeing delph in another kit upsets me :(,NEGATIVE,NEUTRAL,0.0
1535,@Graceaddley24 miss you too :( ! And haha the x's 😂😂 I still remember how u hate them xxxxx,NEGATIVE,NEGATIVE,-5.8026620731113505
1536,#ZaynIsComingBackOnJuly26 this is not funny :(((((,NEGATIVE,NEUTRAL,0.0
1537,@harrypusspuss @ThePinkLaptop @toninicho We're allowed a cheat MEAL :(,NEGATIVE,NEUTRAL,0.0
1538,"have fun in Osaka, super junior!! :( it would be lovely to watch their comeback stage though",NEGATIVE,POSITIVE,1.9382976151303095
1539,@ParkSooyoungie @_allypasturan @gbrllx aytona? hala guys get ready na mathird wheel :(( jkjk,NEGATIVE,POSITIVE,0.03132958801498127
1540,Worst day ever :( #pain# ...,NEGATIVE,NEGATIVE,-0.014191774270683884
1541,can only backtrack 3 hours :( .... it's time to start actually utilizing these lists,NEGATIVE,POSITIVE,0.019892468289527114
1542,so i have to survive another week without my phone :(,NEGATIVE,POSITIVE,0.8838724079153827
1543,i wish :( https://t.co/H8nYlHaQOo,NEGATIVE,NEUTRAL,0.0
1544,pats jay : (,NEGATIVE,NEUTRAL,0.0
1545,@4ndypyro sad story broh :(,NEGATIVE,NEUTRAL,0.0
1546,@shayftcolleen uh I was asleep :(,NEGATIVE,NEGATIVE,-33.27029645747866
1547,I need my boyfriend rn but he won't answer my callllllls :(,NEGATIVE,NEGATIVE,-140.48948566673974
1548,@laylaharden The Icarus 500 awning unfortunately won't fit the 600 size :(,NEGATIVE,NEGATIVE,-0.0003750449155587496
1549,2 bach :( https://t.co/dPRNCcNEZd,NEGATIVE,NEUTRAL,0.0
1550,6 days left :(,NEGATIVE,NEUTRAL,0.0
1551,@JayMcGuiness please baby follow me :(((,NEGATIVE,NEGATIVE,-13.492648033679126
1552,there's nothing to do :-(,NEGATIVE,NEUTRAL,0.0
1553,I can't feel tomorrow :(,NEGATIVE,NEGATIVE,-72.13089017405821
1554,No give work again your old staff come police later my be court.  I look another job.  :(  bye bye.,NEGATIVE,NEGATIVE,-21.521205050981862
1555,@genrentuk with landlords like @RichardBenyonMP as MP's though that's not going to be easy? :-(,NEGATIVE,NEGATIVE,-0.8243922996155956
1556,looking at old photos and getting sad :(,NEGATIVE,NEUTRAL,0.0
1557,@londonbakes oh no :( hope everything is okay.,NEGATIVE,NEGATIVE,-0.0026734666742644396
1558,@MrsAnneTwist @Argos_Online @macmillancancer i want i want i want you to follow me i want i want i want but that's crazy :( please love!(:♡♡,NEGATIVE,NEGATIVE,-16.173245315916663
1559,@WatchThatAnime @DigiWorks78 @eckoxsoldier its bullshit :(,NEGATIVE,NEUTRAL,0.0
1560,!! NUGGETS AND FRIES !! :-((,NEGATIVE,NEUTRAL,0.0
1561,Love Warrior :-(,NEGATIVE,NEUTRAL,0.0
1562,@izzy_sainz but too tired to eat :(,NEGATIVE,NEGATIVE,-0.048775561726836655
1563,daming assignment :(,NEGATIVE,NEUTRAL,0.0
1564,I'm watching gossip girl and its making me so sad :(,NEGATIVE,NEGATIVE,-0.012512512512512512
1565,@Wufanited tomorrow :(((,NEGATIVE,NEUTRAL,0.0
1566,I still really miss my purple hair tie :( https://t.co/pqBSDisZQa,NEGATIVE,NEGATIVE,-5.462004815231337
1567,i can't deal with this match unless ishii just fucks everything up :(,NEGATIVE,NEGATIVE,-0.20476690500967293
1568,Clara and Yiling left me :(,NEGATIVE,NEUTRAL,0.0
1569,@bae_ts WHATEVER STIL L YOUNG &gt;:-(,NEGATIVE,NEUTRAL,0.0
1570,last chance :(,NEGATIVE,NEGATIVE,-0.0011887254901960785
1571,@CelestialZephyr SAME :(,NEGATIVE,NEUTRAL,0.0
1572,is it just me or does it look like she cried? it looks like she cried a bit :(,NEGATIVE,POSITIVE,0.6534195199567844
1573,@S1dharthM Come online and follow people :/ What z wrong in me?! Y do u ignore me Sidharth?!?!! :( :(,NEGATIVE,POSITIVE,28.638275540686905
1574,"@TotallyWonwooed lol, i'm too lazy to learn ps :((((",NEGATIVE,NEUTRAL,0.0
1575,don't sleep. I'm here : (,NEGATIVE,POSITIVE,0.009602169233316773
1576,Bad day???:-(,NEGATIVE,NEUTRAL,0.0
1577,Tagal :(,NEGATIVE,NEUTRAL,0.0
1578,@vlamhlongovic Oh no Ndabenhle :-( Please let us know why you feel this way? ^SA,NEGATIVE,POSITIVE,23.93840067799974
1579,I've got one poorly doggy :(,NEGATIVE,NEGATIVE,-0.0064311594202898555
1580,Reply please antagal :(,NEGATIVE,NEGATIVE,-0.01169291338582677
1581,@CrabbyCrabsBB Windows 7 here :(,NEGATIVE,POSITIVE,0.003348214285714286
1582,"@Miss_J_Hart @staffrm well, I'm only on P.41 &amp; 8 pages of notes thus far :-( and I've read twice before",NEGATIVE,NEGATIVE,-0.08812638478814949
1583,i want all of kylie jenners clothes :(,NEGATIVE,NEUTRAL,0.0
1584,"@SkyHelpTeam yes unfortunately I am, I have done the whole troubleshooting of the box too and I'm still having issues :(",NEGATIVE,NEGATIVE,-73.34776987640224
1585,I miss those convo's so bad damn :(,NEGATIVE,NEGATIVE,-0.6328878617363344
1586,Dem free tix to Big Bang concert :(,NEGATIVE,NEGATIVE,-0.0006253908692933083
1587,@TinyKyrus So youre not gonna guess whats inside my box? :(((,NEGATIVE,NEGATIVE,-0.016747285536401205
1588,@marlenejazmyne idk :-( maybe because I think boobs are more fun to play with,NEGATIVE,NEGATIVE,-2.00850475337174
1589,jahat :( https://t.co/k1MWoiqBiy,NEGATIVE,NEUTRAL,0.0
1590,@Teeena232 We're sorry about this :( You'll no longer be able to access the site as you'll automatically be redirected to your local site.,NEGATIVE,NEGATIVE,-0.24277126193123902
1591,i was mad at gigi in my dream because we were hanging out and she didnt want to talk to me :( @GiGiHadid,NEGATIVE,NEGATIVE,-0.539348523700423
1592,"carter: I don't deserve this hate :(
me: and i don't deserve just a single corn chip? I deserve two corn chips?",NEGATIVE,NEGATIVE,-30.365286073151125
1593,@BeingJahirShah nnnoooo!!! Cz he's not a daddy gorilla anymore... :(,NEGATIVE,NEGATIVE,-0.000517426122264832
1594,I still have over 6 hours of work left omg :(,NEGATIVE,NEGATIVE,-49.876056996028524
1595,@bastiani_matteo @sophiescott do you have a link? I missed HBM :(,NEGATIVE,NEGATIVE,-48.443236342735275
1596,Freaking humidity!! I think I never get used to it even I'm 100% Japanese. :(,NEGATIVE,NEGATIVE,-40.77471041751861
1597,School works :(,NEGATIVE,NEUTRAL,0.0
1598,:( I can no longer admire the consistency of Jason Shackell's hair on the @NoNayNeverNet podcast http://t.co/T9rpuLyb5u,NEGATIVE,NEGATIVE,-9.58088826712997
1599,"I envy those people who get to meet and have a picture with Laura, Taylor, Lana, etc. They're so lucky to meet my babies :(",NEGATIVE,NEGATIVE,-63.71149458469422
1600,I want both of this sa bday ko :( :( :( ^_^ ^_^ &lt;3,NEGATIVE,NEGATIVE,-76.57150898672603
1601,@JayMcGuiness  :-( please notice me gonna spam u till u follow me baby,NEGATIVE,POSITIVE,15.04698274153309
1602,MY kik - twers782 #kik #kikhorny #lesbian #hornykik #girls #countrymusic #hornykik :( http://t.co/JYkCJdEdDP,NEGATIVE,NEGATIVE,-4.403346634941393
1603,I need hug :(,NEGATIVE,NEGATIVE,-8.798911407298963
1604,No words can explain how much i miss you. Hope you know that.  :( @zaynmalik,NEGATIVE,NEGATIVE,-0.6862449528311182
1605,oh gfriend is performing rn? :(,NEGATIVE,NEUTRAL,0.0
1606,@GZTAEHUN ok :-( i only have my d &amp; w hahaahahahaha,NEGATIVE,POSITIVE,0.07689336874646231
1607,"@Worthless_Bums SM1 wasn't that bad. I mean, I only got mutilated by a robot that shot through a wall I didn't know could be destroyed...&gt;:(",NEGATIVE,NEGATIVE,-31.278795648405154
1608,@soorjugn dare :(,NEGATIVE,NEUTRAL,0.0
1609,"Good morning, Twitter friends! Hope you all have an amazing day! So freakin tired, need more sleep :(",NEGATIVE,POSITIVE,4.932935543757522
1610,"😢 ""@ haestarr: i’m just :(( http://t.co/FY8LWoZmob""",NEGATIVE,NEUTRAL,0.0
1611,@Citadel_Hoju @Citadel_Carry @StubsAU @Citadel_Jimz I wish I was there to help :(,NEGATIVE,NEGATIVE,-50.03361365130488
1612,@junior_jones it was good as always 😀Flying back today though :(,NEGATIVE,POSITIVE,0.022970395706330367
1613,Why do I need to have a car that functions as a car :(,NEGATIVE,NEGATIVE,-62.42566040103735
1614,"I wish Twitter would support audio recordings. I would send yall snippets, these are amazing :(",NEGATIVE,NEGATIVE,-15.781985236899674
1615,Et Brotherhood of Steel ? :( https://t.co/3qH5rrf0xs,NEGATIVE,NEUTRAL,0.0
1616,@JayMcGuiness  :-( please notice mefd,NEGATIVE,NEGATIVE,-0.0007071073352673021
1617,Missing Diana :(,NEGATIVE,NEUTRAL,0.0
1618,"The master @GodfreyElfwick has figured out how to turn led into gold, we're doomed :(
@Meteoryan",NEGATIVE,POSITIVE,0.029786791030984798
1619,i want to pull an all nighter but i'm so sleepy already :(,NEGATIVE,NEGATIVE,-2.6791067985320645
1620,All I ever wanna do is sleeep :( but they won't let mee,NEGATIVE,NEGATIVE,-124.98395471441
1621,Oh am I not allowed to vote for the teen choice awards?? :(( It said I'm out of the area,NEGATIVE,NEGATIVE,-43.90318191595909
1622,all I want is for my icon to be a selfie of Jack and I :((,NEGATIVE,NEGATIVE,-96.88710741229778
1623,@JayMcGuiness  :-( please notice meowkd,NEGATIVE,NEGATIVE,-0.0007071073352673021
1624,Twitter is turning so much complicated. Can't find the trends now. :(,NEGATIVE,NEGATIVE,-0.26182764344405945
1625,@CandySalvatore you're right. I'm very tired :( good night my Ally. I love you ❤️,NEGATIVE,NEGATIVE,-13.81123821644511
1626,@wise_bryann 😂 I wish I had the channel to watch it :( I usually watch it online but I don't have a laptop anymore:/,NEGATIVE,NEGATIVE,-191.34131640281157
1627,@oreaux_ rude :(,NEGATIVE,NEUTRAL,0.0
1628,"Again, I would just want people to understand your busy, daily schedule 😞 c'mon, guys. I barely even get 5 hours of sleep :-(",NEGATIVE,NEGATIVE,-119.02657112845463
1629,:((( no they killed him,NEGATIVE,NEGATIVE,-0.00022762023908812903
1630,I think shes busy :(,NEGATIVE,POSITIVE,0.023079075860426342
1631,Swimmer's ear kasi :(,NEGATIVE,NEUTRAL,0.0
1632,What do you want for your bday? Answer please — Idk leh :( :b http://t.co/EQxpxjoYB9,NEGATIVE,NEGATIVE,-0.5741409715089962
1633,@Preeti_GG @TheGautamGulati yeahhh ...:( tht corner will b remembered always only coz of gg...:( n bb didnot show ths clip in episode:(,NEGATIVE,POSITIVE,0.0014434740417273168
1634,@robertsammons it's released online but not on the album that I know of :(,NEGATIVE,NEGATIVE,-133.07841309933673
1635,@JayMcGuiness  :-( please notice me h,NEGATIVE,NEGATIVE,-0.0007071073352673021
1636,"😂😂😂thank you San😀""@__Zanele: I wanna change my avi but uSanele :(""",NEGATIVE,NEGATIVE,-123.65270567302223
1637,@NathanDitum @corbynjokes Sad day for Nathan :(,NEGATIVE,NEGATIVE,-0.0010555555555555555
1638,@Haydenwellsss @JoshWalker93 noo sad times :( Ruby will have to replace you as the shuffling act,NEGATIVE,NEGATIVE,-0.017139172342014165
1639,i got so excited when micha rt or fave my tweet why am i such a creep :-( @japhantrash,NEGATIVE,NEGATIVE,-0.005188552398045344
1640,"Does anyone wanna be my friend, i'm just a lonely girl from England who is bored as hell throughout the summer holidays.. :(",NEGATIVE,NEGATIVE,-0.4672177956647103
1641,Home alone again :(,NEGATIVE,NEUTRAL,0.0
1642,Whose idea was it to ave TRIPLE business lectures on a Friday afternoon from 2-5? :(,NEGATIVE,POSITIVE,0.026862068965517242
1643,Until when? :(,NEGATIVE,NEUTRAL,0.0
1644,@fvvxkk that's a damn lie :(,NEGATIVE,NEUTRAL,0.0
1645,@fubarpops I'm not allowed to give blood :(,NEGATIVE,NEGATIVE,-2.5587667715893523
1646,"@Jurisprude1 Then about six months ago, bottom jaw, second tooth from the back broke a quarter... on all things, chewing gum! :(",NEGATIVE,POSITIVE,0.002222222222222222
1647,how did i go to sleep at 12 last night but rn im up :(,NEGATIVE,NEGATIVE,-0.5503720693922907
1648,@JayMcGuiness  :-( please notice me,NEGATIVE,NEGATIVE,-0.0007071073352673021
1649,"@rebeccalowrie No, it's not just you.  Twitter have decided to take that feature away :-(",NEGATIVE,POSITIVE,0.03370856007605954
1650,"@golden_kimono I'm okay, just tired and I planned to go out today but it's raining :( how are you?",NEGATIVE,NEGATIVE,-179.42726657092118
1651,"@CNET Thats why they been pushing emoji, I give Sony five  :-(  :-(  :-(  :-( :-(  :-(",NEGATIVE,NEGATIVE,-8.92702462767005
1652,@AaronCarpenter is it too late? :( #Followmeaaron,NEGATIVE,NEUTRAL,0.0
1653,@exobab1es tzelumxoxo ! I dont really used line because is at my ipod :-(((( i used whatsapp more actually !!!,NEGATIVE,NEGATIVE,-6.80075501755718
1654,@Mursano buy me something to drank then cause we have nothing :(,NEGATIVE,POSITIVE,0.5167131244578039
1655,i slept all day and now i can't sleep :(,NEGATIVE,NEGATIVE,-0.21007967551442835
1656,@JayMcGuiness  :-( please notice mew,NEGATIVE,NEGATIVE,-0.0007071073352673021
1657,"@jhapaliMailo , some people :((
How r  u?",NEGATIVE,POSITIVE,0.011650686974031231
1658,@SMARTCares it wasn't indicated on the SMS I received. :(,NEGATIVE,NEGATIVE,-0.37069500267952843
1659,@__onlynay you got regular :((((,NEGATIVE,NEUTRAL,0.0
1660,My KIK : oulive70748 #kik #kikmenow #photo #babe #loveofmylife #brasileirao #viernesderolenahot :( http://t.co/GmmwD4PrhU,NEGATIVE,NEGATIVE,-0.598423182110682
1661,@kewlaf I feel u :(,NEGATIVE,NEGATIVE,-10.049753621795698
1662,"Longmorn 30 y.o. supposed to be a replacement to Tobermory 32 y.o. but... Beginning is strong, tail is missing :( http://t.co/NZ8zUhrA3F",NEGATIVE,NEGATIVE,-1.6963934563290786
1663,Waiting for love me recuerda tanto a Bath :((,NEGATIVE,POSITIVE,2.219325163398693
1664,@HendersJuliet where has the sun gone?? :(,NEGATIVE,NEGATIVE,-0.0003537275565964091
1665,He dies in the movie :(,NEGATIVE,NEUTRAL,0.0
1666,"@OhHeyItsAJ Shit.. I suggest na suck it up muna :( I know its hard, but being a nurse is more important right?",NEGATIVE,NEGATIVE,-130.16922094014546
1667,@Sk37cHi :( what’s the issue?!,NEGATIVE,NEUTRAL,0.0
1668,hrryok: the fact that harry still hold his mom’s hand :( :( :( http://t.co/RZbFA247f8,NEGATIVE,NEGATIVE,-0.1149011752136752
1669,And the much awaited excitement is all down now! going to be a boring friday and weekend :(,NEGATIVE,NEGATIVE,-0.1082012054486462
1670,:( why am I not asleep,NEGATIVE,NEGATIVE,-11.077140830842287
1671,baby :( http://t.co/ZbKfVPUCqm,NEGATIVE,NEUTRAL,0.0
1672,HP and The Cursed Child. Not a book but a Play. :( http://t.co/QYfioHfctx @robertsycho @crystalkaye01 @AngeloGrona @hyashley,NEGATIVE,NEGATIVE,-5.088826741040253
1673,When ur crazy af and u want to hurt urslef by editing stuff lime this and u know this shit aint real :( 😭 http://t.co/5li6OFp24x,NEGATIVE,POSITIVE,1.2482532545408327
1674,@Hannahphern3lia oMG WE R THE SAME HAHAH :(( omg debut mo na next year :(((,NEGATIVE,POSITIVE,0.00557519318554763
1675,I wish I could meet the boys one day :(,NEGATIVE,NEGATIVE,-25.45448534602523
1676,"@Julia886 I try not to keep it in the house any more. Used to buy truckloads but not doing miss 13 any favours, so no more :(",NEGATIVE,NEGATIVE,-137.69546677745913
1677,This is it :-(,NEGATIVE,NEUTRAL,0.0
1678,some of the best spectator sailing UK this w'end but BBC just showing highlights :( ‘flying’ foiling AC45 catamarans http://t.co/p4n34Djjuw,NEGATIVE,NEGATIVE,-1.2788166015442328
1679,@chris_shak if it was you maybe but its not :(,NEGATIVE,NEGATIVE,-11.64106280464226
1680,GUYS add my KIK - pely829 #kik #kikmenow #fuck #model #amateur #elfindelmundo #sextaatequemfimseguesdvcomvalentino :( http://t.co/S8cATQRzew,NEGATIVE,NEGATIVE,-3.538758754073774
1681,"@bravefrontiergl could you pls take care of the servers befor you send that? We have no value in it, as long as we can't get in :(",NEGATIVE,POSITIVE,15.908610513661593
1682,"@KathrynLNewton my lovely baby, sweet cinnamon you are the best :(",NEGATIVE,NEUTRAL,0.0
1683,Comfort me. :(,NEGATIVE,NEUTRAL,0.0
1684,MTAP tomorrow which means I have to sleep early tonight. :-(,NEGATIVE,NEGATIVE,-48.41901286558101
1685,penge bestfriend :( #PSYGustoKita,NEGATIVE,NEUTRAL,0.0
1686,@zoullgab Frozen bagus emang? :(,NEGATIVE,NEUTRAL,0.0
1687,@LucyAndLydia I wish I could dm you cute things :( (preferably cute kittens and puppies),NEGATIVE,NEGATIVE,-25.545977409454633
1688,@thejcenaligway I still have to get a paper from engg then go back to cmc then OUR before maging okay :((,NEGATIVE,NEGATIVE,-72.03328201278192
1689,"that's kind of a dumb statement because who LIKES moodswings?? it's like making a tweet saying ""I hate terminal diseases :("" like wow unique",NEGATIVE,POSITIVE,0.07114300375190794
1690,@Velocentric Slow news day! :-(,NEGATIVE,NEUTRAL,0.0
1691,@JayMcGuiness @JayMcGuiness :-( please notice men,NEGATIVE,NEGATIVE,-0.0007071073352673021
1692,@ikoimoy you should have watched with us :(,NEGATIVE,POSITIVE,1.1419160525054044
1693,Regret and regret :((,NEGATIVE,NEUTRAL,0.0
1694,"Even though I have seen the whole of Peep Show multiple times, nothing could have prepared me for Netflix removing series 1 -7... why :(",NEGATIVE,NEGATIVE,-8.05489270856166
1695,@ASUS_ROGUK @OC3D That's what she said! .... :(,NEGATIVE,POSITIVE,0.015937499999999997
1696,@jehyop is there any other way for me to get the bandana?:((,NEGATIVE,NEGATIVE,-0.25248605909280064
1697,"@j13ssk Hi there, oh no :( Let's take a look at this for you, please chat to us here http://t.co/otFGtFoeyF",NEGATIVE,POSITIVE,16.6488384947496
1698,that sad moment when u r leaving in two days :(,NEGATIVE,POSITIVE,0.4847076469496732
1699,@JayMcGuiness @JayMcGuiness :-( please notice mef,NEGATIVE,NEGATIVE,-0.0007071073352673021
1700,Did your rebound run away already??? POOOOOOOOOR YOU :((((((,NEGATIVE,NEGATIVE,-0.00413961038961039
1701,@taarang lol we did it at 2am last night. My face though? People think I'm perpetually pissed off or sad b/c of my resting bitchface. :(,NEGATIVE,POSITIVE,0.30846379069614493
1702,@CllrPeterSarris :-( @ missing all the fun,NEGATIVE,NEUTRAL,0.0
1703,@JayMcGuiness @JayMcGuiness :-( please notice me z,NEGATIVE,NEGATIVE,-0.0007071073352673021
1704,Only a few people have wished my birthday. :(,NEGATIVE,POSITIVE,0.03860146113199195
1705,@taoya_suzaku :( The world is awful.,NEGATIVE,POSITIVE,0.00056626874808693
1706,@StayChill69 I Let You Down And Now I Feel Like Complete Shit. :(,NEGATIVE,NEGATIVE,-41.30498707575859
1707,"@KristyBookNerd Uh huh :( Two times, because I'm super clever like that",NEGATIVE,NEGATIVE,-0.40545171966024773
1708,@__onlynay :( bitch you really went?,NEGATIVE,NEUTRAL,0.0
1709,When fave unfollows :(😩💖 @itisfurny http://t.co/hoVQLoKtIg,NEGATIVE,NEUTRAL,0.0
1710,I really want to visit iceland :(,NEGATIVE,NEGATIVE,-82.0360297831029
1711,#Zayn_Come_Back_We_Miss_You &lt;3 &lt;3 :( SO MUCH @zaynmalik,NEGATIVE,NEGATIVE,-24.985977983141105
1712,Starving :-(,NEGATIVE,NEUTRAL,0.0
1713,"@0PlATE bc I am feeling very creepy today :  )  // pmsl. mianhe, milkeu :(",NEGATIVE,NEGATIVE,-0.9532466807199783
1714,I wanna meet the boys :(,NEGATIVE,NEGATIVE,-7.3320762819428
1715,the internet is being a total bitch : (,NEGATIVE,NEUTRAL,0.0
1716,lrT bambam likes those sodas too :((( we were meant to be :((((,NEGATIVE,NEGATIVE,-0.12493505495963442
1717,1 More :(  https://t.co/PPuufIZNb3,NEGATIVE,NEUTRAL,0.0
1718,i wish i could go shopping but my whole weekend is taken up :(( it's annoying,NEGATIVE,NEGATIVE,-3.0885805110510414
1719,the people i usually stay up with are all asleep wtf :(,NEGATIVE,NEGATIVE,-0.11016835734104363
1720,@_Jazdorothy cheer up :-(,NEGATIVE,NEGATIVE,-0.0063050660792951544
1721,@isakigoboom Payback for liking your videos and trying to help you get kit kats? :(,NEGATIVE,NEGATIVE,-0.3583046192259674
1722,I'm not even tired :-(,NEGATIVE,NEGATIVE,-2.7398497946544285
1723,So no one about to come smoke with me? :(,NEGATIVE,NEGATIVE,-0.20834477443617674
1724,87000 jobee delivery pls :(,NEGATIVE,NEUTRAL,0.0
1725,HAPPY BIRTHDAY BES! @mahhriel_114 Enjoy your day beb. I love you! Miss you sooooo muchie :( See you soon sana! 💞🎈🎂🎉😘 http://t.co/c5ooBR6OV9,NEGATIVE,POSITIVE,45.68359825163629
1726,CUTIE :((( http://t.co/XLVw7xaYSi,NEGATIVE,NEUTRAL,0.0
1727,always fall asleep so early when I'm texting someone :(,NEGATIVE,NEGATIVE,-0.017580490657413735
1728,@Uber_BLR All it says is 'No IceCream available' :(,NEGATIVE,NEUTRAL,0.0
1729,@annarlonsdale When she asked to go to the bathroom :-( I'm really enjoying the show though.,NEGATIVE,NEGATIVE,-0.3041172620002094
1730,i lagg so much on certain people :(,NEGATIVE,NEUTRAL,0.0
1731,I need to clear my head :(,NEGATIVE,NEGATIVE,-8.637892089311608
1732,my baby went back to sleep &amp; now I'm bored :-(,NEGATIVE,POSITIVE,30.877202190094977
1733,ughh i got nothing but pain :(,NEGATIVE,NEGATIVE,-0.22605336816570257
1734,Laper banget !! :(,NEGATIVE,NEUTRAL,0.0
